Comments,CommentID,CommentReply,CommentLike,PublishDate,VideoID,MovieDate,MovieLink,CommentDate,Difference
eagerly waiting for this movie   :),UgiALY3Qcs4vDHgCoAEC,0,1,2016-03-02T10:22:05Z,oXGm9Vlfx4w,2016-04-08,https://www.imdb.com/title/tt0787524/?ref_=adv_li_tt,2016-03-02,37
1729,UghB_n_-xCbU8HgCoAEC,0,0,2016-03-02T10:06:13Z,oXGm9Vlfx4w,2016-04-08,https://www.imdb.com/title/tt0787524/?ref_=adv_li_tt,2016-03-02,37
"I am glad Hollywood made this, Bollywood would have messed it.",UgjXtRlbnHieaHgCoAEC,0,0,2016-03-02T10:02:08Z,oXGm9Vlfx4w,2016-04-08,https://www.imdb.com/title/tt0787524/?ref_=adv_li_tt,2016-03-02,37
wen is this film release date.... I wanna watch it first day.... He made every Indian proud.... shame on our indian film industry that they won't do such films...  insteat they just do Bullshit films which makes money..... none of film released have morals stories in present indian films.... Just love affairs cheat fighting....,Ugj8vTZGxkzg03gCoAEC,0,1,2016-03-02T09:44:15Z,oXGm9Vlfx4w,2016-04-08,https://www.imdb.com/title/tt0787524/?ref_=adv_li_tt,2016-03-02,37
A mathematician film series is going on :)),UgjLMeuc2HROEXgCoAEC,0,0,2016-03-02T09:38:04Z,oXGm9Vlfx4w,2016-04-08,https://www.imdb.com/title/tt0787524/?ref_=adv_li_tt,2016-03-02,37
Is there only indian viewers here......,UggOOl0RcAMM4XgCoAEC,0,0,2016-03-02T09:21:51Z,oXGm9Vlfx4w,2016-04-08,https://www.imdb.com/title/tt0787524/?ref_=adv_li_tt,2016-03-02,37
What's anwar doing?,Ugj58K5pRCORA3gCoAEC,0,0,2016-03-02T09:20:22Z,oXGm9Vlfx4w,2016-04-08,https://www.imdb.com/title/tt0787524/?ref_=adv_li_tt,2016-03-02,37
OH DAMN... A GOOD MOVIE.... i hope.,Ugj89Nt_ukBrGXgCoAEC,0,0,2016-03-02T09:19:47Z,oXGm9Vlfx4w,2016-04-08,https://www.imdb.com/title/tt0787524/?ref_=adv_li_tt,2016-03-02,37
"Tamil movie industry -Kollywood did make a movie about him in 2014 called ""Ramanujam"", and no one gave a shit. But once Hollywood makes it (I know there is a huge budget difference) every Indian wants to watch it, because all of a sudden they are very proud of their South Indian mathematician.",UghcJtj9SWiXDHgCoAEC,2,1,2016-03-02T09:17:39Z,oXGm9Vlfx4w,2016-04-08,https://www.imdb.com/title/tt0787524/?ref_=adv_li_tt,2016-03-02,37
"he will die at the end, there is nothing to watch , the britishers kill him and stole his work but it may not be supervised in the movie because as it is a hollywood movie, hopeless",UggyiEOedDMA4HgCoAEC,0,0,2016-03-02T09:15:06Z,oXGm9Vlfx4w,2016-04-08,https://www.imdb.com/title/tt0787524/?ref_=adv_li_tt,2016-03-02,37
"How many of you know that the current Debit/Credit Card pin number generation is based on one of his theorems? Sadly, you require a Hollywood to speak about him and not India's Bollywood.",Ugi3R-U_FH1gi3gCoAEC,0,1,2016-03-02T09:01:43Z,oXGm9Vlfx4w,2016-04-08,https://www.imdb.com/title/tt0787524/?ref_=adv_li_tt,2016-03-02,37
I met a guy named Kevin Finnity once..he screwed me over on a heating system his company sold me sold me.,UghWUMmxSPnibXgCoAEC,0,0,2016-03-02T09:01:26Z,oXGm9Vlfx4w,2016-04-08,https://www.imdb.com/title/tt0787524/?ref_=adv_li_tt,2016-03-02,37
"i feels good, when our true national heros are appreciated by the other countries. Maybe its time that we look back to what we have achieved and share it with the world.",UgjwHPOlLT2yWXgCoAEC,0,0,2016-03-02T09:01:22Z,oXGm9Vlfx4w,2016-04-08,https://www.imdb.com/title/tt0787524/?ref_=adv_li_tt,2016-03-02,37
I AM SO EXCITED TO WATCH THIS MOVIE.,UghoD3oZOTAI0ngCoAEC,0,0,2016-03-02T08:50:37Z,oXGm9Vlfx4w,2016-04-08,https://www.imdb.com/title/tt0787524/?ref_=adv_li_tt,2016-03-02,37
i am an Indian......feeling so much proud.,UghOnedAccsOSXgCoAEC,0,0,2016-03-02T08:49:44Z,oXGm9Vlfx4w,2016-04-08,https://www.imdb.com/title/tt0787524/?ref_=adv_li_tt,2016-03-02,37
dev patel's indian accent sucks.,Ugjjr9lMvgvYcHgCoAEC,0,1,2016-03-02T08:42:28Z,oXGm9Vlfx4w,2016-04-08,https://www.imdb.com/title/tt0787524/?ref_=adv_li_tt,2016-03-02,37
Oscar winning movie,UgjJSzAussMAB3gCoAEC,0,0,2016-03-02T08:41:56Z,oXGm9Vlfx4w,2016-04-08,https://www.imdb.com/title/tt0787524/?ref_=adv_li_tt,2016-03-02,37
Good to see Hollywood manifesting Indian discoveries with true essence..,Ughs_b7J6IMnSngCoAEC,0,0,2016-03-02T08:35:42Z,oXGm9Vlfx4w,2016-04-08,https://www.imdb.com/title/tt0787524/?ref_=adv_li_tt,2016-03-02,37
A must watch movie :),Ugit018eaTJS2HgCoAEC,0,0,2016-03-02T08:34:24Z,oXGm9Vlfx4w,2016-04-08,https://www.imdb.com/title/tt0787524/?ref_=adv_li_tt,2016-03-02,37
damn looks bomb. cant wait to watch it!,UghKz5YMDRsDh3gCoAEC,0,2,2016-03-02T08:28:05Z,oXGm9Vlfx4w,2016-04-08,https://www.imdb.com/title/tt0787524/?ref_=adv_li_tt,2016-03-02,37
I aint indian. But I'll be looking forward to watching this movie!,Ugjx5YyDHcYuDXgCoAEC,0,0,2016-03-02T08:24:05Z,oXGm9Vlfx4w,2016-04-08,https://www.imdb.com/title/tt0787524/?ref_=adv_li_tt,2016-03-02,37
Tamilandaaaa......,Ugjx2MWsut4AFXgCoAEC,0,0,2016-03-02T08:09:18Z,oXGm9Vlfx4w,2016-04-08,https://www.imdb.com/title/tt0787524/?ref_=adv_li_tt,2016-03-02,37
want to watch this ASAP take my money,Ugh1e71RA2YFJngCoAEC,0,0,2016-03-02T07:52:52Z,oXGm9Vlfx4w,2016-04-08,https://www.imdb.com/title/tt0787524/?ref_=adv_li_tt,2016-03-02,37
Always love a movie which is on true story!!!,UgicrurgEWC7Z3gCoAEC,0,0,2016-03-02T07:37:42Z,oXGm9Vlfx4w,2016-04-08,https://www.imdb.com/title/tt0787524/?ref_=adv_li_tt,2016-03-02,37
"All of u I am Indian and proud dummys, Ramanujan became famous and was recognized by the west. India did nothing to help him propagate his genius. 

Its just a story of a genius who was recognized by the powers that be, and then we accepted him as a hero. He could have been from Zambia for all we care. This is not about India, its about Ramanujan and his journey. Him being from India was just happen-chance.",Ugi_hV1Ur9Kv4ngCoAEC,0,1,2016-03-02T07:30:50Z,oXGm9Vlfx4w,2016-04-08,https://www.imdb.com/title/tt0787524/?ref_=adv_li_tt,2016-03-02,37
Irrfan should have played Ramanujan.,UggCErgb0MQBP3gCoAEC,0,0,2016-03-02T06:59:35Z,oXGm9Vlfx4w,2016-04-08,https://www.imdb.com/title/tt0787524/?ref_=adv_li_tt,2016-03-02,37
I am super excited about the film. Proud see it as an Indian,Ugg_NSAqm7l33ngCoAEC,0,0,2016-03-02T06:58:20Z,oXGm9Vlfx4w,2016-04-08,https://www.imdb.com/title/tt0787524/?ref_=adv_li_tt,2016-03-02,37
is this film released?,UgiJuKmo1UYiWHgCoAEC,0,0,2016-03-02T06:55:18Z,oXGm9Vlfx4w,2016-04-08,https://www.imdb.com/title/tt0787524/?ref_=adv_li_tt,2016-03-02,37
in one word wowwwwwwwwww,UgjfTkj7Ad81h3gCoAEC,0,0,2016-03-02T06:53:23Z,oXGm9Vlfx4w,2016-04-08,https://www.imdb.com/title/tt0787524/?ref_=adv_li_tt,2016-03-02,37
ramanujan the greatest mathematician ever.. #waiting,UgjOID3ksGuJuXgCoAEC,0,0,2016-03-02T06:50:55Z,oXGm9Vlfx4w,2016-04-08,https://www.imdb.com/title/tt0787524/?ref_=adv_li_tt,2016-03-02,37
me,UggKUHOYMRsP33gCoAEC,0,0,2016-03-02T06:24:33Z,oXGm9Vlfx4w,2016-04-08,https://www.imdb.com/title/tt0787524/?ref_=adv_li_tt,2016-03-02,37
"He was married to a minor, I hope they show that.",UghvnU5sDsNfQHgCoAEC,1,0,2016-03-02T06:22:21Z,oXGm9Vlfx4w,2016-04-08,https://www.imdb.com/title/tt0787524/?ref_=adv_li_tt,2016-03-02,37
omg!!!!!!!!! wow!!!,Ugj1X15i0IBCM3gCoAEC,0,0,2016-03-02T05:54:29Z,oXGm9Vlfx4w,2016-04-08,https://www.imdb.com/title/tt0787524/?ref_=adv_li_tt,2016-03-02,37
i like white,UgiWeWnkVjEDpngCoAEC,0,0,2016-03-02T05:48:26Z,oXGm9Vlfx4w,2016-04-08,https://www.imdb.com/title/tt0787524/?ref_=adv_li_tt,2016-03-02,37
"how is he anyway looking like Srinivas Ramanujan...? wake up hollywood,Dev patel is not the only Indian who can act in your films!!",UghIlSkXJBDD_XgCoAEC,0,0,2016-03-02T05:42:19Z,oXGm9Vlfx4w,2016-04-08,https://www.imdb.com/title/tt0787524/?ref_=adv_li_tt,2016-03-02,37
Is that richard parker?,Ugi0psc2cSliEHgCoAEC,0,0,2016-03-02T05:13:01Z,oXGm9Vlfx4w,2016-04-08,https://www.imdb.com/title/tt0787524/?ref_=adv_li_tt,2016-03-02,37
Against the odd our true legend Ramanujan. 👍,UgifcC4s5WRgF3gCoAEC,0,0,2016-03-02T05:01:36Z,oXGm9Vlfx4w,2016-04-08,https://www.imdb.com/title/tt0787524/?ref_=adv_li_tt,2016-03-02,37
Eagerly waiting for it...,UgjrTYyRUvBTAHgCoAEC,0,0,2016-03-02T04:59:56Z,oXGm9Vlfx4w,2016-04-08,https://www.imdb.com/title/tt0787524/?ref_=adv_li_tt,2016-03-02,37
Wow this has a great cast.,Ugj3vSdO4gkbo3gCoAEC,0,0,2016-03-02T04:59:41Z,oXGm9Vlfx4w,2016-04-08,https://www.imdb.com/title/tt0787524/?ref_=adv_li_tt,2016-03-02,37
Aryabhata(Bharatiya POPULARLY CALLED iNDIAN) gave 0(Zero) and Ramanujan gave infinity...basically discovered.....rest of the world lies in between them....hahhahahhaha,UggwYKaIHD7_F3gCoAEC,0,0,2016-03-02T04:42:07Z,oXGm9Vlfx4w,2016-04-08,https://www.imdb.com/title/tt0787524/?ref_=adv_li_tt,2016-03-02,37
"What does he say at 1:27 when he's asked ""how do you know that theorem?"" Please someone reply. ""It came to me"" ?",Ugg1WYoyXm33o3gCoAEC,1,0,2016-03-02T04:29:17Z,oXGm9Vlfx4w,2016-04-08,https://www.imdb.com/title/tt0787524/?ref_=adv_li_tt,2016-03-02,37
"There are many mathematicians (myself included) that believe Ramanujan was the greatest mind of all time. What he accomplished on his own, has never been matched.",UgiZgk8PxyRc0ngCoAEC,0,0,2016-03-02T04:26:06Z,oXGm9Vlfx4w,2016-04-08,https://www.imdb.com/title/tt0787524/?ref_=adv_li_tt,2016-03-02,37
When is this releasing?,UgjRuTqQiTo7LXgCoAEC,0,0,2016-03-02T04:03:19Z,oXGm9Vlfx4w,2016-04-08,https://www.imdb.com/title/tt0787524/?ref_=adv_li_tt,2016-03-02,37
WHEN IS IT GOING TO RELEASE ?,Ughv8HYPcc4W23gCoAEC,0,0,2016-03-02T03:51:19Z,oXGm9Vlfx4w,2016-04-08,https://www.imdb.com/title/tt0787524/?ref_=adv_li_tt,2016-03-02,37
Puberty did some wonders for Prince Zuko,UgiUIXIeo9xHEHgCoAEC,1,5,2016-03-02T03:45:39Z,oXGm9Vlfx4w,2016-04-08,https://www.imdb.com/title/tt0787524/?ref_=adv_li_tt,2016-03-02,37
mai bi challooo,UghkXDn6FKyeY3gCoAEC,0,0,2016-03-02T03:35:43Z,oXGm9Vlfx4w,2016-04-08,https://www.imdb.com/title/tt0787524/?ref_=adv_li_tt,2016-03-02,37
Waiting for this movie,UgiePV9SydN9n3gCoAEC,0,0,2016-03-02T03:29:16Z,oXGm9Vlfx4w,2016-04-08,https://www.imdb.com/title/tt0787524/?ref_=adv_li_tt,2016-03-02,37
Finally a movie on S. Ramanujan... literally I was hoping for this to happen..,UgijabbamwAlqngCoAEC,1,0,2016-03-02T03:10:38Z,oXGm9Vlfx4w,2016-04-08,https://www.imdb.com/title/tt0787524/?ref_=adv_li_tt,2016-03-02,37
is this a true story?,UghH_ZEC8tTQAHgCoAEC,5,0,2016-03-02T03:07:47Z,oXGm9Vlfx4w,2016-04-08,https://www.imdb.com/title/tt0787524/?ref_=adv_li_tt,2016-03-02,37
"Pretty much mee, when I blaze some weed.",UggCgWhZqh78P3gCoAEC,0,0,2016-03-02T03:03:34Z,oXGm9Vlfx4w,2016-04-08,https://www.imdb.com/title/tt0787524/?ref_=adv_li_tt,2016-03-02,37
Finally they released something on ramanujan.. Thank you.. And these days.. You are a exception to hindi cinemas.,Ugg9Z_zv_M5AX3gCoAEC,0,0,2016-03-02T02:13:40Z,oXGm9Vlfx4w,2016-04-08,https://www.imdb.com/title/tt0787524/?ref_=adv_li_tt,2016-03-02,37
Yess they did it.,Ugjl70iMWTMsOXgCoAEC,0,0,2016-03-02T02:05:45Z,oXGm9Vlfx4w,2016-04-08,https://www.imdb.com/title/tt0787524/?ref_=adv_li_tt,2016-03-02,37
O S C A R   B A I T,Uggygm4A4zcKwXgCoAEC,0,0,2016-03-02T01:53:31Z,oXGm9Vlfx4w,2016-04-08,https://www.imdb.com/title/tt0787524/?ref_=adv_li_tt,2016-03-02,37
Slumdog Mathematician.,Ugi38134aGBzG3gCoAEC,0,0,2016-03-02T01:28:53Z,oXGm9Vlfx4w,2016-04-08,https://www.imdb.com/title/tt0787524/?ref_=adv_li_tt,2016-03-02,37
Whoa... Thrilled astonished... Cant wait for the movie...!,Ugi3MItoQF7NengCoAEC,0,0,2016-03-02T01:20:42Z,oXGm9Vlfx4w,2016-04-08,https://www.imdb.com/title/tt0787524/?ref_=adv_li_tt,2016-03-02,37
Ramanujam lived like those X-men in Marvel comics. His genius couldn't  be explained even today.,Ugg57Bgge_j2pXgCoAEC,0,0,2016-03-02T01:20:35Z,oXGm9Vlfx4w,2016-04-08,https://www.imdb.com/title/tt0787524/?ref_=adv_li_tt,2016-03-02,37
Finally a Movie that pride of India deserves ;am in tears. But not just people health was the major thing hurting Ramanujam in England. The Trailer doesn''t show that.,UggCX3nDEftM-ngCoAEC,0,0,2016-03-02T01:19:07Z,oXGm9Vlfx4w,2016-04-08,https://www.imdb.com/title/tt0787524/?ref_=adv_li_tt,2016-03-02,37
"Wohh.... Thrilled , astonished.... Amazing...",UgiiEDjtBABfNXgCoAEC,0,0,2016-03-02T01:18:39Z,oXGm9Vlfx4w,2016-04-08,https://www.imdb.com/title/tt0787524/?ref_=adv_li_tt,2016-03-02,37
Great work,UggN91arTJI6Z3gCoAEC,0,0,2016-03-02T01:09:38Z,oXGm9Vlfx4w,2016-04-08,https://www.imdb.com/title/tt0787524/?ref_=adv_li_tt,2016-03-02,37
"Didn't know anything about this genius until this trailer got released. To know ""infinity"" really needs a stroke of genius.",UgiJPLL594HlDHgCoAEC,0,0,2016-03-02T00:44:22Z,oXGm9Vlfx4w,2016-04-08,https://www.imdb.com/title/tt0787524/?ref_=adv_li_tt,2016-03-02,37
Nadie habla español?,UggApBzdjaCHtHgCoAEC,0,0,2016-03-02T00:38:58Z,oXGm9Vlfx4w,2016-04-08,https://www.imdb.com/title/tt0787524/?ref_=adv_li_tt,2016-03-02,37
"all movies about him is , Charlie , where INTELLIGENT !, SDM , INTELLIGENT :P and another one hes INTELLIGENT",UghyjYTftvTH73gCoAEC,0,0,2016-03-01T23:14:17Z,oXGm9Vlfx4w,2016-04-08,https://www.imdb.com/title/tt0787524/?ref_=adv_li_tt,2016-03-01,38
this is my kinda movie...,UgjzCPUx3kNXGHgCoAEC,0,1,2016-03-01T22:57:03Z,oXGm9Vlfx4w,2016-04-08,https://www.imdb.com/title/tt0787524/?ref_=adv_li_tt,2016-03-01,38
"It was about time for this to come out, and thank God it did.",UggdAktt-Zhm6HgCoAEC,0,0,2016-03-01T22:36:10Z,oXGm9Vlfx4w,2016-04-08,https://www.imdb.com/title/tt0787524/?ref_=adv_li_tt,2016-03-01,38
"From the trailer it seems the movie would be interesting. 
I would expect Dev Patel to have acted differently for this role than what he has. From what I see he hardly has the accent of a person in the early 1900's educated in India. Even his mannerisms are very confident. All this would have not been there in a person from early 1900's in India which had little exposure to sources of developing the accent and mannerisms of the west.
While his acting may be good it sure does not bring out Ramanajun as he would have been a hundred years ago.",UghC1VaqwWp203gCoAEC,17,52,2016-03-01T22:28:41Z,oXGm9Vlfx4w,2016-04-08,https://www.imdb.com/title/tt0787524/?ref_=adv_li_tt,2016-03-01,38
Somehow this looks so stereotypical...I wish so bad I'm proven wrong!! ,Ughq0AFG-81FzHgCoAEC,0,0,2016-03-01T22:24:16Z,oXGm9Vlfx4w,2016-04-08,https://www.imdb.com/title/tt0787524/?ref_=adv_li_tt,2016-03-01,38
two steps from hell,UggpQcpvv6q2hHgCoAEC,0,0,2016-03-01T22:12:53Z,oXGm9Vlfx4w,2016-04-08,https://www.imdb.com/title/tt0787524/?ref_=adv_li_tt,2016-03-01,38
Looks like hes preparing to get the next oscar!! <3,Ugi10EctkYtneHgCoAEC,0,2,2016-03-01T21:51:30Z,oXGm9Vlfx4w,2016-04-08,https://www.imdb.com/title/tt0787524/?ref_=adv_li_tt,2016-03-01,38
these south indians are really smart,UgjOTOdO6VxMZXgCoAEC,0,0,2016-03-01T21:40:18Z,oXGm9Vlfx4w,2016-04-08,https://www.imdb.com/title/tt0787524/?ref_=adv_li_tt,2016-03-01,38
this is gonna be bomb af!!!,Ugj29CL74cFI33gCoAEC,0,0,2016-03-01T21:38:56Z,oXGm9Vlfx4w,2016-04-08,https://www.imdb.com/title/tt0787524/?ref_=adv_li_tt,2016-03-01,38
so are they going to divide by zero? or else everything seems infinitely boring....,Ughv4KNrzUG6THgCoAEC,0,0,2016-03-01T21:32:27Z,oXGm9Vlfx4w,2016-04-08,https://www.imdb.com/title/tt0787524/?ref_=adv_li_tt,2016-03-01,38
I highly recommend people read the book whose adaptation this movie is-The Man Who Knew Infinity by Robert Kanigel. It's a most fascinating read. Best biography I have read till date. Superbly written.,UgjkqhY2nrJjwngCoAEC,0,1,2016-03-01T21:08:30Z,oXGm9Vlfx4w,2016-04-08,https://www.imdb.com/title/tt0787524/?ref_=adv_li_tt,2016-03-01,38
"some what like the imitation game or the theory of every thing 
anyone knows the release date?",UggfDNAQSXh54HgCoAEC,0,0,2016-03-01T20:57:09Z,oXGm9Vlfx4w,2016-04-08,https://www.imdb.com/title/tt0787524/?ref_=adv_li_tt,2016-03-01,38
Well I am glad to see Jake Gyllenhaal is not playing the lead role in this film.,UgixBCnMUAEY83gCoAEC,0,0,2016-03-01T20:41:56Z,oXGm9Vlfx4w,2016-04-08,https://www.imdb.com/title/tt0787524/?ref_=adv_li_tt,2016-03-01,38
I do...,UggZlHq--Ceut3gCoAEC,0,0,2016-03-01T20:37:05Z,oXGm9Vlfx4w,2016-04-08,https://www.imdb.com/title/tt0787524/?ref_=adv_li_tt,2016-03-01,38
he is really inspiring one.especially for mathematics lovers,UgixAjFWLXxEmXgCoAEC,0,0,2016-03-01T20:27:50Z,oXGm9Vlfx4w,2016-04-08,https://www.imdb.com/title/tt0787524/?ref_=adv_li_tt,2016-03-01,38
He is a 'nice white guy',Uggy2jAzw5x6m3gCoAEC,0,0,2016-03-01T20:25:18Z,oXGm9Vlfx4w,2016-04-08,https://www.imdb.com/title/tt0787524/?ref_=adv_li_tt,2016-03-01,38
waiting to watch this movie.😎,UggManS4HTnDiXgCoAEC,0,0,2016-03-01T20:12:32Z,oXGm9Vlfx4w,2016-04-08,https://www.imdb.com/title/tt0787524/?ref_=adv_li_tt,2016-03-01,38
no one in bollywood dares to make a movie on ramanujan and here comes hollywood showing mirror to bollywood,Ughw-MGNSVJA03gCoAEC,0,0,2016-03-01T19:55:40Z,oXGm9Vlfx4w,2016-04-08,https://www.imdb.com/title/tt0787524/?ref_=adv_li_tt,2016-03-01,38
"Interesting,",Ugjezak8mTxUzXgCoAEC,0,0,2016-03-01T19:51:40Z,oXGm9Vlfx4w,2016-04-08,https://www.imdb.com/title/tt0787524/?ref_=adv_li_tt,2016-03-01,38
super trailer,UgiBAfaCueO9-ngCoAEC,0,0,2016-03-01T19:41:05Z,oXGm9Vlfx4w,2016-04-08,https://www.imdb.com/title/tt0787524/?ref_=adv_li_tt,2016-03-01,38
"unfortunate that hollywoods know no one other than dev patel,,,,,,,bt any hw he s good ,,,,,",UgjXahBOO-o4QngCoAEC,0,0,2016-03-01T19:38:53Z,oXGm9Vlfx4w,2016-04-08,https://www.imdb.com/title/tt0787524/?ref_=adv_li_tt,2016-03-01,38
"This is why I stopped watching Bollywood , they're too busy glorifying shitty movies , I'm not saying Hollywood doesn't make bad movies but the fact that they are the ones making this movie and not Bollywood just puts Bollywood to shame and I'm happy for it",UggelnUuCUrDdXgCoAEC,0,0,2016-03-01T19:35:26Z,oXGm9Vlfx4w,2016-04-08,https://www.imdb.com/title/tt0787524/?ref_=adv_li_tt,2016-03-01,38
"i read this book""THE MAN WHO KNEW INFINITY""
really inspiring one and i feel really proud that i am an indian
definiatly i am going to watch this movie
who are with me guys???",Ugh0lsl1JYzsCHgCoAEC,0,0,2016-03-01T19:33:31Z,oXGm9Vlfx4w,2016-04-08,https://www.imdb.com/title/tt0787524/?ref_=adv_li_tt,2016-03-01,38
can't wait to see this !!,Ugh2NX11lVsE13gCoAEC,0,0,2016-03-01T19:16:13Z,oXGm9Vlfx4w,2016-04-08,https://www.imdb.com/title/tt0787524/?ref_=adv_li_tt,2016-03-01,38
I am gonna watch this for  Manjul Bhargava! Gotto abstract Ramanujam from this hero....Love the tamil movie on Ramanujam more but keen to watch this too....!,UghH4i2B5qR5rngCoAEC,0,0,2016-03-01T19:10:25Z,oXGm9Vlfx4w,2016-04-08,https://www.imdb.com/title/tt0787524/?ref_=adv_li_tt,2016-03-01,38
i suck in maths..but still gonna see this one ...........first day first show,UggROQ-CqdE-MHgCoAEC,0,4,2016-03-01T19:08:13Z,oXGm9Vlfx4w,2016-04-08,https://www.imdb.com/title/tt0787524/?ref_=adv_li_tt,2016-03-01,38
Bharat mata ki jai,UggeDWVa5ZrM2HgCoAEC,0,0,2016-03-01T19:06:51Z,oXGm9Vlfx4w,2016-04-08,https://www.imdb.com/title/tt0787524/?ref_=adv_li_tt,2016-03-01,38
waiting for it !,UggdQwPcWs9Q8XgCoAEC,0,0,2016-03-01T19:01:44Z,oXGm9Vlfx4w,2016-04-08,https://www.imdb.com/title/tt0787524/?ref_=adv_li_tt,2016-03-01,38
"why movies such as slumdog millionare and the man who knew infinity 
made in england when they were supposed to be in india?",UgiIxgPl_LXKgngCoAEC,0,0,2016-03-01T18:57:58Z,oXGm9Vlfx4w,2016-04-08,https://www.imdb.com/title/tt0787524/?ref_=adv_li_tt,2016-03-01,38
"How many have read this comment?

Subscribe to my channel and like the comment.",Ugggzb7kxknhSngCoAEC,0,0,2016-03-01T18:47:33Z,oXGm9Vlfx4w,2016-04-08,https://www.imdb.com/title/tt0787524/?ref_=adv_li_tt,2016-03-01,38
Brilliancy on its way,Ugj5hyqvheoN2XgCoAEC,0,0,2016-03-01T18:45:04Z,oXGm9Vlfx4w,2016-04-08,https://www.imdb.com/title/tt0787524/?ref_=adv_li_tt,2016-03-01,38
great,UghEAO6H05aBiXgCoAEC,0,0,2016-03-01T18:44:47Z,oXGm9Vlfx4w,2016-04-08,https://www.imdb.com/title/tt0787524/?ref_=adv_li_tt,2016-03-01,38
"Bollywood promotes sunny leone, not S Ramanujam",Ugjg7CJ6cVjI2XgCoAEC,0,0,2016-03-01T18:27:52Z,oXGm9Vlfx4w,2016-04-08,https://www.imdb.com/title/tt0787524/?ref_=adv_li_tt,2016-03-01,38
"glad to see a movie being made about ramanujan....the guy was an indian prodigy...unfortunately, not a lot of people know about him",Ugj0zTtSn1JXZXgCoAEC,0,0,2016-03-01T18:25:42Z,oXGm9Vlfx4w,2016-04-08,https://www.imdb.com/title/tt0787524/?ref_=adv_li_tt,2016-03-01,38
Stupid trailer. Have to create a false drama around a simple true story. Well thats entertainment for you,UggcDWsocYtyjHgCoAEC,2,1,2016-03-01T18:22:14Z,oXGm9Vlfx4w,2016-04-08,https://www.imdb.com/title/tt0787524/?ref_=adv_li_tt,2016-03-01,38
best movies,Ugj5bkp_zJDhp3gCoAEC,0,0,2016-03-01T18:20:15Z,oXGm9Vlfx4w,2016-04-08,https://www.imdb.com/title/tt0787524/?ref_=adv_li_tt,2016-03-01,38
"Now it takes Hollywood to commemorate one of the greatest geniuses of history from India. I ask myself, what is Bollywood actually for?",UggdkJy-U5qe-3gCoAEC,2,3,2016-03-01T18:17:29Z,oXGm9Vlfx4w,2016-04-08,https://www.imdb.com/title/tt0787524/?ref_=adv_li_tt,2016-03-01,38
"And its very unfortunate that by his own words he referred to the innate abilities and talents of a man to that pathetic and elusive entity called ""god"" XD",UghiBVuNh7qhmHgCoAEC,22,1,2016-03-01T18:17:15Z,oXGm9Vlfx4w,2016-04-08,https://www.imdb.com/title/tt0787524/?ref_=adv_li_tt,2016-03-01,38
😢👆👌👌👌👌👌👌👌👌👌👌👌👌👌👌👌👌👌👌,UgiAL-lkyjk-sngCoAEC,0,0,2016-03-01T18:12:15Z,oXGm9Vlfx4w,2016-04-08,https://www.imdb.com/title/tt0787524/?ref_=adv_li_tt,2016-03-01,38
Can't wait to watch this movie.,Ughtog3y0pLFcXgCoAEC,0,0,2016-03-01T18:09:02Z,oXGm9Vlfx4w,2016-04-08,https://www.imdb.com/title/tt0787524/?ref_=adv_li_tt,2016-03-01,38
inspiring,Ugi_uySjJLKSeXgCoAEC,0,0,2016-03-01T18:08:35Z,oXGm9Vlfx4w,2016-04-08,https://www.imdb.com/title/tt0787524/?ref_=adv_li_tt,2016-03-01,38
he's a really good actor. I always get entertained with his movies,UgiGpjxpKiiHqHgCoAEC,0,0,2016-03-01T18:07:12Z,oXGm9Vlfx4w,2016-04-08,https://www.imdb.com/title/tt0787524/?ref_=adv_li_tt,2016-03-01,38
Yeah its the Nazi guy from Averngers!!,UghixqDBZ2ejUngCoAEC,0,0,2016-03-01T18:07:03Z,oXGm9Vlfx4w,2016-04-08,https://www.imdb.com/title/tt0787524/?ref_=adv_li_tt,2016-03-01,38
This movie seem to be very good. It will create a lot of impact this year.,UgiABm6XBGE8lHgCoAEC,0,0,2016-03-01T18:05:43Z,oXGm9Vlfx4w,2016-04-08,https://www.imdb.com/title/tt0787524/?ref_=adv_li_tt,2016-03-01,38
"jeremy irons has that infinite class, give him an oscar",UgjfGandjv3jwXgCoAEC,0,1,2016-03-01T18:05:20Z,oXGm9Vlfx4w,2016-04-08,https://www.imdb.com/title/tt0787524/?ref_=adv_li_tt,2016-03-01,38
The Theory of Pi,UgjllYf3523-c3gCoAEC,0,0,2016-03-01T18:02:06Z,oXGm9Vlfx4w,2016-04-08,https://www.imdb.com/title/tt0787524/?ref_=adv_li_tt,2016-03-01,38
The Theory of Pi,Ugjb6lx35fN9DngCoAEC,0,0,2016-03-01T18:01:59Z,oXGm9Vlfx4w,2016-04-08,https://www.imdb.com/title/tt0787524/?ref_=adv_li_tt,2016-03-01,38
"I have completely stopped watching bollywood movies since 2008 and feel great about it, and this movie is the reason why, Hollywood makes movies about our heros which defines what it means to be an indian and a human being while bollywood is busy making softcore porn",UgiKqrYs9opJJHgCoAEC,16,42,2016-03-01T17:56:54Z,oXGm9Vlfx4w,2016-04-08,https://www.imdb.com/title/tt0787524/?ref_=adv_li_tt,2016-03-01,38
